event_id,event_type,aggregate_id,aggregate_type,sequence_number,schema_version,occurred_at,recorded_at,metadata_causation_id,metadata_correlation_id,metadata_user_id,metadata_source_service,payload_application_id,payload_applicant_id,payload_requested_amount_usd,payload_loan_purpose,payload_loan_term_months,payload_submission_channel,payload_contact_email,payload_contact_name,payload_submitted_at,payload_application_reference,payload_required_document_types_count,payload_required_document_types,payload_deadline,payload_requested_by,payload_package_id,payload_required_documents_count,payload_required_documents,payload_created_at,payload_document_id,payload_document_type,payload_document_format,payload_filename,payload_file_path,payload_file_size_bytes,payload_file_hash,payload_fiscal_year,payload_uploaded_at,payload_uploaded_by,payload_added_at,payload_session_id,payload_agent_type,payload_agent_id,payload_model_version,payload_langgraph_graph_version,payload_context_source,payload_context_token_count,payload_started_at,payload_inputs_validated_count,payload_inputs_validated,payload_validation_duration_ms,payload_validated_at,payload_node_name,payload_node_sequence,payload_input_keys_count,payload_input_keys,payload_output_keys_count,payload_output_keys,payload_llm_called,payload_llm_tokens_input,payload_llm_tokens_output,payload_llm_cost_usd,payload_duration_ms,payload_executed_at,payload_page_count,payload_detected_format,payload_pipeline_version,payload_extraction_model,payload_tool_name,payload_tool_input_summary,payload_tool_output_summary,payload_tool_duration_ms,payload_called_at,payload_facts_total_revenue,payload_facts_gross_profit,payload_facts_operating_expenses,payload_facts_operating_income,payload_facts_ebitda,payload_facts_depreciation_amortization,payload_facts_interest_expense,payload_facts_income_before_tax,payload_facts_tax_expense,payload_facts_net_income,payload_facts_total_assets,payload_facts_current_assets,payload_facts_cash_and_equivalents,payload_facts_accounts_receivable,payload_facts_inventory,payload_facts_total_liabilities,payload_facts_current_liabilities,payload_facts_long_term_debt,payload_facts_total_equity,payload_facts_operating_cash_flow,payload_facts_investing_cash_flow,payload_facts_financing_cash_flow,payload_facts_free_cash_flow,payload_facts_debt_to_equity,payload_facts_current_ratio,payload_facts_debt_to_ebitda,payload_facts_interest_coverage,payload_facts_gross_margin,payload_facts_net_margin,payload_facts_fiscal_year_end,payload_facts_currency,payload_facts_gaap_compliant,payload_facts_field_confidence_total_revenue,payload_facts_field_confidence_net_income,payload_facts_field_confidence_total_assets,payload_facts_page_references_total_revenue,payload_facts_page_references_net_income,payload_facts_extraction_notes_count,payload_facts_balance_sheet_balances,payload_facts_balance_discrepancy_usd,payload_raw_text_length,payload_tables_extracted,payload_processing_ms,payload_completed_at,payload_overall_confidence,payload_is_coherent,payload_anomalies_count,payload_critical_missing_fields_count,payload_reextraction_recommended,payload_auditor_notes,payload_assessed_at,payload_documents_processed,payload_has_quality_flags,payload_quality_flag_count,payload_ready_at,payload_events_written_count,payload_output_summary,payload_written_at,payload_total_nodes_executed,payload_total_llm_calls,payload_total_tokens_used,payload_total_cost_usd,payload_total_duration_ms,payload_next_agent_triggered,payload_requested_at,payload_priority,payload_opened_at,payload_fiscal_years_loaded_count,payload_fiscal_years_loaded,payload_has_prior_loans,payload_has_defaults,payload_revenue_trajectory,payload_data_hash,payload_consumed_at,payload_document_ids_consumed_count,payload_document_ids_consumed,payload_facts_summary,payload_quality_flags_present,payload_decision_risk_tier,payload_decision_recommended_limit_usd,payload_decision_confidence,payload_decision_rationale,payload_decision_key_concerns_count,payload_decision_key_concerns,payload_decision_data_quality_caveats_count,payload_decision_policy_overrides_applied_count,payload_model_deployment_id,payload_input_data_hash,payload_analysis_duration_ms,payload_regulatory_basis_count,payload_triggered_by_event_id,payload_screening_model_version,payload_initiated_at,payload_fraud_score,payload_risk_level,payload_anomalies_found,payload_recommendation,payload_regulation_set_version,payload_rules_to_evaluate_count,payload_rules_to_evaluate,payload_rule_id,payload_rule_name,payload_rule_version,payload_evidence_hash,payload_evaluation_notes,payload_evaluated_at,payload_note_type,payload_note_text,payload_rules_evaluated,payload_rules_passed,payload_rules_failed,payload_rules_noted,payload_has_hard_block,payload_overall_verdict,payload_all_analyses_complete,payload_orchestrator_session_id,payload_confidence,payload_approved_amount_usd,payload_conditions_count,payload_conditions,payload_executive_summary,payload_key_risks_count,payload_contributing_sessions_count,payload_model_versions_orchestrator,payload_generated_at,payload_interest_rate_pct,payload_term_months,payload_approved_by,payload_effective_date,payload_approved_at,payload_failure_reason,payload_is_hard_block,payload_remediation_available,payload_remediation_description,payload_decline_reasons_count,payload_decline_reasons,payload_declined_by,payload_adverse_action_notice_required,payload_adverse_action_codes_count,payload_adverse_action_codes,payload_declined_at,payload_key_risks
86852e46-f2c9-477e-8ad0-ad4e79166fbe,AgentNodeExecuted,200b6f72-e076-4e46-a8f0-25e00a7b3fd4,AgentSession,6,1.0,2026-02-25T11:21:51.510018Z,2026-02-25T11:21:51.510018Z,,249df9a5-2d99-45ff-a899-85f91aa6929e,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-4b66a9ed,document_processing,,,,,,,,,,,run_extraction,2.0,1.0,document_paths,2.0,raw_facts|page_refs,False,,,,367.0,2026-02-25T11:21:51.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a56d32b1-0300-4a69-ab10-c8fda1c39458,AgentNodeExecuted,200b6f72-e076-4e46-a8f0-25e00a7b3fd4,AgentSession,7,1.0,2026-02-25T11:22:21.510018Z,2026-02-25T11:22:21.510018Z,,249df9a5-2d99-45ff-a899-85f91aa6929e,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-4b66a9ed,document_processing,,,,,,,,,,,assess_quality,3.0,2.0,raw_facts|company_profile,1.0,quality_assessment,True,942.0,881.0,0.016041,8192.0,2026-02-25T11:22:21.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8d64dbe-505b-4645-9d9b-3ddeffcf9406,QualityAssessmentCompleted,b18eeeb4-865b-450b-901a-93ba834529d7,DocumentPackage,12,1.0,2026-02-25T11:22:36.510018Z,2026-02-25T11:22:36.510018Z,,58f2ed7c-5448-4266-8efa-c5164c613eaa,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0024,,,,doc-959a23df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8236710743581235,True,0.0,0.0,False,Financial statements appear internally consistent. Balance sheet balances. Revenue consistent with prior year trajectory.,2026-02-25T11:22:36.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e7333a3-24b5-47a5-b24b-98c0d1eefe5f,PackageReadyForAnalysis,b18eeeb4-865b-450b-901a-93ba834529d7,DocumentPackage,13,1.0,2026-02-25T11:22:36.510018Z,2026-02-25T11:22:36.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,0.0,2026-02-25T11:22:36.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89999991-fd74-4170-a5ea-28d516dfc568,AgentOutputWritten,200b6f72-e076-4e46-a8f0-25e00a7b3fd4,AgentSession,8,1.0,2026-02-25T11:22:36.510018Z,2026-02-25T11:22:36.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-4b66a9ed,document_processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"3 documents processed, high confidence. Package ready for credit analysis.",2026-02-25T11:22:36.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493431e-8137-4ba4-a46a-58a4c22f57da,AgentSessionCompleted,200b6f72-e076-4e46-a8f0-25e00a7b3fd4,AgentSession,9,1.0,2026-02-25T11:22:44.510018Z,2026-02-25T11:22:44.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-4b66a9ed,document_processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25T11:22:44.510018,,,,,,,,,,,,,,,3.0,1.0,1332.0,0.01562,17881.0,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a699e4c0-8418-4a28-8f02-eab0ce4b5253,CreditAnalysisRequested,a9ea0b37-883e-493e-ba19-60883ec6244c,Loan,7,1.0,2026-02-25T11:22:49.510018Z,2026-02-25T11:22:49.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system:session-sess-doc-4b66a9ed,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,system:session-sess-doc-4b66a9ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25T11:22:49.510018,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b64e4d46-f75e-45e7-84cf-bf004f05f124,AgentSessionStarted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,1,1.0,2026-02-25T11:25:52.510018Z,2026-02-25T11:25:52.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,credit-agent-1,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,credit-agent-1,claude-sonnet-4-20250514,1.0.0-sim,fresh,2028.0,2026-02-25T11:25:52.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db52ada9-82c7-439b-9783-581f52f1b241,AgentInputValidated,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,2,1.0,2026-02-25T11:25:54.510018Z,2026-02-25T11:25:54.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,3.0,application_id|document_package_id|applicant_id,207.0,2026-02-25T11:25:54.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f013e89d-1e58-49b0-ad04-a9b872d848bf,CreditRecordOpened,0deab98e-4cef-4812-a45f-4484f9348510,CreditAnalysis,1,1.0,2026-02-25T11:25:54.510018Z,2026-02-25T11:25:54.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,COMP-042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25T11:25:54.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811ddf58-6bb7-494e-ad68-2dc6473449f1,AgentNodeExecuted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,3,1.0,2026-02-25T11:25:56.510018Z,2026-02-25T11:25:56.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,validate_inputs,1.0,1.0,application_id,1.0,validated,False,,,,473.0,2026-02-25T11:25:56.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9ddc4df-04bc-4efb-8724-81b83e9de603,AgentNodeExecuted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,4,1.0,2026-02-25T11:25:58.510018Z,2026-02-25T11:25:58.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,open_credit_record,2.0,1.0,applicant_id,1.0,credit_stream_opened,False,,,,154.0,2026-02-25T11:25:58.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b14d102d-8d3a-4ed0-8b71-dbdb2ff0a653,AgentToolCalled,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,5,1.0,2026-02-25T11:25:59.510018Z,2026-02-25T11:25:59.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,query_applicant_registry,"company_id=COMP-042, years=[2022,2023,2024]","3yr financials, 1 flags",292.0,2026-02-25T11:25:59.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62bae89d-cd43-45ae-9ab9-d887730131f8,HistoricalProfileConsumed,0deab98e-4cef-4812-a45f-4484f9348510,CreditAnalysis,2,1.0,2026-02-25T11:25:59.510018Z,2026-02-25T11:25:59.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2022|2023|2024,True,False,RECOVERING,91b02af9b107ab6a,2026-02-25T11:25:59.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c3377e6-d442-469e-a41b-39c86be8eb90,AgentNodeExecuted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,6,1.0,2026-02-25T11:26:01.510018Z,2026-02-25T11:26:01.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,load_applicant_registry,3.0,1.0,applicant_id,3.0,historical_financials|compliance_flags|loan_history,False,,,,314.0,2026-02-25T11:26:01.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f8cde34-7266-4113-ba45-9d25153b7a52,ExtractedFactsConsumed,0deab98e-4cef-4812-a45f-4484f9348510,CreditAnalysis,3,1.0,2026-02-25T11:26:01.510018Z,2026-02-25T11:26:01.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25T11:26:01.510018,2.0,doc-444b37fc|doc-{uuid4().hex[:8]},"Revenue $11,579,847, EBITDA $926,922, Net Income $340,870",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7881afb8-e52c-46ba-a484-49103fe10751,AgentNodeExecuted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,7,1.0,2026-02-25T11:26:03.510018Z,2026-02-25T11:26:03.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,load_extracted_facts,4.0,1.0,document_package_id,2.0,current_year_facts|quality_flags,False,,,,243.0,2026-02-25T11:26:03.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdb88c63-f441-4f04-9033-52deadee8055,AgentNodeExecuted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,8,1.0,2026-02-25T11:26:43.510018Z,2026-02-25T11:26:43.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,analyze_credit_risk,5.0,3.0,historical_financials|current_year_facts|loan_request,1.0,credit_decision,True,1439.0,204.0,0.007377,11948.0,2026-02-25T11:26:43.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c20da38-fd08-4b00-8902-1f118351a1dd,AgentNodeExecuted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,9,1.0,2026-02-25T11:26:45.510018Z,2026-02-25T11:26:45.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,apply_policy_constraints,6.0,2.0,credit_decision|loan_history,2.0,credit_decision|policy_violations,False,,,,249.0,2026-02-25T11:26:45.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b282247-f06c-46dc-885e-bf55c3c92f65,AgentNodeExecuted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,10,1.0,2026-02-25T11:26:47.510018Z,2026-02-25T11:26:47.510018Z,,481003d2-cf34-46ba-a380-3f062739d001,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,write_output,7.0,1.0,credit_decision,1.0,events_written,False,,,,411.0,2026-02-25T11:26:47.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c93f784-9d3a-4c0d-953e-5e62ac7f62cc,CreditAnalysisCompleted,0deab98e-4cef-4812-a45f-4484f9348510,CreditAnalysis,4,2.0,2026-02-25T11:26:57.510018Z,2026-02-25T11:26:57.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,,,claude-sonnet-4-20250514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25T11:26:57.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIGH,2573000.0,0.67,"Based on recovering revenue trajectory and Debt/EBITDA of 13.6x, the company demonstrates stressed debt service capacity.",1.0,Debt/EBITDA 13.6x above optimal,0.0,0.0,dep-2c7d8a82,8fe27460df80c1b1,38116.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfcc0c4f-4267-4c55-8f27-79644f7e9d5d,AgentOutputWritten,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,11,1.0,2026-02-25T11:26:57.510018Z,2026-02-25T11:26:57.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Credit complete. Risk: HIGH. Limit: $2,573,000. Confidence: 67%.",2026-02-25T11:26:57.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7af946ed-b6c5-474d-bd0d-16794721c5c1,AgentSessionCompleted,7a29af4b-d445-45e0-89bd-c822cfb07320,AgentSession,12,1.0,2026-02-25T11:27:02.510018Z,2026-02-25T11:27:02.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-cre-83a89b26,credit_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25T11:27:02.510018,,,,,,,,,,,,,,,7.0,1.0,3210.0,0.02889,51058.0,fraud_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e88a29a-4ceb-4962-9097-cad0ebfed9c2,FraudScreeningRequested,a9ea0b37-883e-493e-ba19-60883ec6244c,Loan,8,1.0,2026-02-25T11:27:07.510018Z,2026-02-25T11:27:07.510018Z,d331fc5c-f233-453e-8555-12d7f69082c1,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25T11:27:07.510018,,,,,,,,,,,,,,,,,,,,,,,,,,1e4333b28b0b2cc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018f8451-bf26-44ba-bef8-488c5e11cabe,AgentSessionStarted,175b2585-763f-4efd-b08d-1c26b8cfbd4e,AgentSession,1,1.0,2026-02-25T11:32:10.510018Z,2026-02-25T11:32:10.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,fraud-agent-1,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-4c836339,fraud_detection,fraud-agent-1,claude-sonnet-4-20250514,1.0.0-sim,fresh,1672.0,2026-02-25T11:32:10.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd689b7-0a12-49e0-a128-5866feb79978,AgentInputValidated,175b2585-763f-4efd-b08d-1c26b8cfbd4e,AgentSession,2,1.0,2026-02-25T11:32:11.510018Z,2026-02-25T11:32:11.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-4c836339,fraud_detection,,,,,,,3.0,application_id|extracted_facts_events|registry_access,123.0,2026-02-25T11:32:11.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d66832f-3bb0-4902-a6e8-5687beb584f1,FraudScreeningInitiated,cc6bb733-c1d1-4c37-99a3-89c0ad4e0b8b,FraudScreening,1,1.0,2026-02-25T11:32:11.510018Z,2026-02-25T11:32:11.510018Z,,47e53c46-df07-4634-b172-ff9a35fc0425,system,agentic-governance-ledger,APEX-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-fra-4c836339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claude-sonnet-4-20250514,2026-02-25T11:32:11.510018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
